"lat","lng","county"
43.0675,-83.5919,"Genesee County"
42.8086,-84.035,"Shiawassee County"
44.2114,-85.4086,"Wexford County"
47.25,-88.45,"Houghton County"
41.7333,-84.7667,"Hillsdale County"
42.32,-83.4561,"Wayne County"
43.0481,-82.9239,"St. Clair County"
42.0636,-83.4358,"Monroe County"
43.4839,-83.3919,"Tuscola County"
43.5,-83.4,"Tuscola County"
43.4167,-82.5833,"Sanilac County"
43.9417,-83.2669,"Huron County"
43.25,-85.8167,"Muskegon County"
43.5861,-83.1805,"Tuscola County"
41.9,-86.0167,"Cass County"
42.25,-85.0333,"Calhoun County"
46.4992,-87.845,"Marquette County"
46.5192,-87.9858,"Marquette County"
46.1333,-88.0833,"Dickinson County"
45.3172,-85.2672,"Charlevoix County"
42.55,-84.825,"Eaton County"
46.35,-86.9333,"Alger County"
46.3414,-86.9242,"Alger County"
45.6528,-84.4725,"Cheboygan County"
45.6333,-84.4833,"Cheboygan County"
42.3264,-84.0133,"Washtenaw County"
43.1936,-84.1114,"Saginaw County"
42.25,-85.3,"Kalamazoo County"
40.6667,-83.9667,"Allen County"
43.1794,-83.7369,"Genesee County"
41.9622,-84.9925,"Branch County"
41.9397,-85.0183,"Branch County"
42.1667,-86.3333,"Berrien County"
42.2333,-86.3167,"Berrien County"
43.15,-83.4167,"Lapeer County"
43.1897,-83.3358,"Lapeer County"
42.1667,-84.6333,"Jackson County"
44.45,-83.4667,"Iosco County"
45.9247,-86.4436,"Schoolcraft County"
47.4667,-87.8667,"Keweenaw County"
47.4833,-87.95,"Keweenaw County"
47.4678,-87.8672,"Keweenaw County"
45.8833,-87.3,"Delta County"
45.8269,-87.1589,"Delta County"
45.9833,-87.2667,"Delta County"
42.9986,-84.0744,"Shiawassee County"
42.2833,-86.2667,"Van Buren County"
46.5589,-88.5419,"Baraga County"
46.5833,-88.5667,"Baraga County"
45.6414,-85.0142,"Emmet County"
43.2667,-82.6,"Sanilac County"
46.1667,-88.2333,"Iron County"
44.7333,-83.7833,"Alcona County"
45.4681,-87.6836,"Menominee County"
43.1,-83.5167,"Genesee County"
42.3194,-83.2378,"Wayne County"
42.3469,-83.1736,"Wayne County"
42.325,-83.2936,"Wayne County"
46.6167,-85.6167,"Luce County"
47.4167,-88.1,"Keweenaw County"
42.6408,-84.6497,"Eaton County"
47.1167,-88.5136,"Houghton County"
46.9333,-88.7833,"Houghton County"
41.9833,-86.0833,"Cass County"
41.9856,-86.1319,"Cass County"
42.9356,-83.1939,"Lapeer County"
42.9583,-83.2217,"Lapeer County"
46.3333,-87.1667,"Marquette County"
46.3167,-84.2333,"Chippewa County"
41.8,-83.6333,"Monroe County"
41.9553,-83.6489,"Monroe County"
42.9269,-83.9894,"Shiawassee County"
42.8833,-83.95,"Shiawassee County"
42.8161,-84.7125,"Clinton County"
47.4667,-88.1667,"Keweenaw County"
42.9378,-85.6131,"Kent County"
44.3669,-84.6892,"Roscommon County"
45.1517,-85.1325,"Charlevoix County"
45.1864,-85.1478,"Charlevoix County"
42.7,-84.4667,"Ingham County"
42.7333,-84.4833,"Ingham County"
42.6742,-84.485,"Ingham County"
44.2839,-83.5036,"Iosco County"
42.4589,-82.9439,"Macomb County"
42.5175,-84.6531,"Eaton County"
42.0153,-86.243,"Berrien County"
42.5239,-84.4283,"Ingham County"
43.8,-84.3833,"Midland County"
43.4,-85.0333,"Montcalm County"
43.4667,-85.0333,"Isabella County"
43.3667,-85.0667,"Montcalm County"
44.6167,-86.2167,"Benzie County"
45.1806,-85.1992,"Charlevoix County"
46.1281,-85.5697,"Mackinac County"
43.35,-85.1667,"Montcalm County"
43.6156,-83.845,"Bay County"
43.9167,-85.2667,"Osceola County"
46.5333,-89.1833,"Ontonagon County"
42.4669,-83.3625,"Oakland County"
42.2167,-84.0833,"Washtenaw County"
45.6667,-86.7167,"Delta County"
42.6,-86.1167,"Allegan County"
42.6,-86.1,"Allegan County"
42.5939,-86.1558,"Allegan County"
42.75,-83.7667,"Livingston County"
42.8117,-83.7044,"Genesee County"
44.5167,-85.35,"Grand Traverse County"
44.5847,-85.3653,"Grand Traverse County"
44.55,-85.4167,"Grand Traverse County"
44.565,-85.4133,"Grand Traverse County"
43.9158,-83.0831,"Huron County"
42.4667,-84.2833,"Ingham County"
43.0378,-83.7694,"Genesee County"
43.3194,-83.7161,"Saginaw County"
44.6483,-86.2097,"Benzie County"
44.0667,-86.2833,"Mason County"
43.4667,-85.95,"Newaygo County"
43.4458,-86.0264,"Newaygo County"
42.5833,-86.2,"Allegan County"
45.8983,-86.5486,"Delta County"
46.1667,-85.3,"Mackinac County"
45.0333,-84.7114,"Otsego County"
44.9072,-84.7189,"Otsego County"
46.2833,-85.95,"Schoolcraft County"
44.9333,-85.9167,"Leelanau County"
44.9167,-85.9667,"Leelanau County"
41.8686,-86.4942,"Berrien County"
44.5358,-83.7022,"Alcona County"
44.5519,-83.8625,"Alcona County"
44.5617,-83.8031,"Alcona County"
42.055,-86.0331,"Cass County"
45.8806,-87.0911,"Delta County"
45.8433,-87.0392,"Delta County"
42.9164,-83.5097,"Genesee County"
43.0622,-86.2244,"Ottawa County"
43.0608,-86.2047,"Ottawa County"
42.4,-86.0667,"Van Buren County"
42.7631,-84.7622,"Eaton County"
42.9667,-85.6833,"Kent County"
42.95,-85.6667,"Kent County"
42.9667,-85.6667,"Kent County"
43.3406,-85.7236,"Newaygo County"
41.9667,-83.5167,"Monroe County"
42.2333,-84.2,"Jackson County"
44.6547,-84.6997,"Crawford County"
46.8333,-89.4333,"Ontonagon County"
46.4533,-87.3039,"Marquette County"
46.8736,-89.1006,"Ontonagon County"
43.2025,-85.2422,"Montcalm County"
43.2167,-85.25,"Montcalm County"
42.4078,-82.8892,"Wayne County"
42.4333,-82.8833,"Wayne County"
42.3942,-85.385,"Kalamazoo County"
46.2864,-87.4511,"Marquette County"
46.2642,-87.515,"Marquette County"
42.1167,-86.5167,"Berrien County"
44.3128,-83.8272,"Iosco County"
44.3122,-83.8378,"Iosco County"
44.4633,-83.7217,"Iosco County"
46.4747,-85.5925,"Luce County"
42.45,-83.8,"Livingston County"
42.15,-84.2167,"Jackson County"
41.85,-86.6667,"Berrien County"
43.8322,-82.6428,"Huron County"
43.8322,-82.6428,"Huron County"
44.0333,-84.8,"Clare County"
44.65,-83.3,"Alcona County"
44.65,-83.3,"Alcona County"
44.6819,-83.2808,"Alcona County"
43.6747,-86.4239,"Oceana County"
46.4908,-87.3544,"Marquette County"
42.2,-86.1667,"Van Buren County"
42.6419,-85.2881,"Barry County"
42.6158,-85.2364,"Barry County"
43.9,-83.2167,"Huron County"
42.4344,-83.9858,"Livingston County"
46.6653,-88.3772,"Baraga County"
45.7167,-87.5833,"Menominee County"
43.5908,-86.1056,"Oceana County"
44.5167,-84.75,"Crawford County"
42.6167,-83.6,"Oakland County"
45.0592,-83.9011,"Montmorency County"
41.9353,-84.6411,"Hillsdale County"
42.7989,-86.205,"Ottawa County"
42.8231,-86.1572,"Ottawa County"
43.73,-84.3703,"Midland County"
47.1167,-88.5667,"Houghton County"
47.1167,-88.55,"Houghton County"
42.6353,-85.7611,"Allegan County"
44.3122,-84.7747,"Roscommon County"
44.3119,-84.8922,"Missaukee County"
43.4167,-85.4833,"Montcalm County"
42.5939,-83.9325,"Livingston County"
42.7,-83.8833,"Livingston County"
44.85,-83.6,"Alcona County"
43.1,-84.8333,"Clinton County"
41.8483,-84.2939,"Lenawee County"
42.8589,-85.8864,"Ottawa County"
46.3333,-85.15,"Chippewa County"
46.4833,-87.8667,"Marquette County"
46.8833,-87.8667,"Marquette County"
44.6333,-85.7667,"Grand Traverse County"
43,-85.0833,"Ionia County"
42.9531,-85.0778,"Ionia County"
45.7858,-88.0842,"Dickinson County"
45.9414,-88.0353,"Dickinson County"
46.0667,-88.6333,"Iron County"
46.4656,-90.1892,"Gogebic County"
46.4653,-90.1383,"Gogebic County"
46.4833,-87.65,"Marquette County"
46.4911,-87.6894,"Marquette County"
44.5833,-85.1167,"Kalkaska County"
42.2883,-84.4236,"Jackson County"
47.0083,-88.4317,"Houghton County"
43.1333,-82.5667,"St. Clair County"
42.3,-85.6167,"Kalamazoo County"
42.2833,-85.6,"Kalamazoo County"
44.7281,-85.1728,"Kalkaska County"
44.5897,-85.0486,"Kalkaska County"
47.2753,-88.4169,"Houghton County"
43.1994,-85.7717,"Kent County"
46.4864,-88.8917,"Houghton County"
44.9833,-85.35,"Antrim County"
43.9833,-82.9,"Huron County"
44.5694,-85.5722,"Grand Traverse County"
46.3075,-84.5086,"Chippewa County"
46.3342,-87.3778,"Marquette County"
44.3089,-85.205,"Missaukee County"
45.0167,-85.7167,"Leelanau County"
46.7333,-88.45,"Baraga County"
42.75,-84.55,"Ingham County"
43.0608,-83.3075,"Lapeer County"
43.0581,-83.3606,"Lapeer County"
43.0333,-83.2833,"Lapeer County"
43.0081,-83.375,"Lapeer County"
47.2456,-88.4681,"Houghton County"
44.9833,-84.3333,"Montmorency County"
44.8822,-84.3653,"Montmorency County"
44.6847,-83.4122,"Alcona County"
42.8133,-83.8039,"Genesee County"
43.7533,-84.0936,"Bay County"
43.2631,-82.5328,"Sanilac County"
44.4833,-83.8,"Iosco County"
42.925,-85.3428,"Kent County"
42.9292,-85.3403,"Kent County"
43.9067,-86.3942,"Mason County"
44.0333,-86.5042,"Mason County"
43.9636,-86.4164,"Mason County"
44.3833,-84.05,"Ogemaw County"
44.42,-84.0233,"Ogemaw County"
44.0333,-85.6833,"Lake County"
45.85,-84.6167,"Mackinac County"
45.7833,-84.7333,"Emmet County"
41.85,-84.0833,"Lenawee County"
44.9,-85.0833,"Antrim County"
42.1508,-84.0236,"Washtenaw County"
44.2114,-86.2939,"Manistee County"
45.9511,-86.2514,"Schoolcraft County"
44.4108,-85.3989,"Wexford County"
44.855,-85.8353,"Leelanau County"
43.1167,-84.7,"Clinton County"
42.7194,-82.4922,"St. Clair County"
43.8647,-85.8417,"Lake County"
43.3308,-83.0664,"Sanilac County"
42.4167,-85.15,"Calhoun County"
42.2667,-84.9667,"Calhoun County"
46.7667,-89.0833,"Ontonagon County"
43.3833,-83.2167,"Tuscola County"
43.35,-85.05,"Montcalm County"
44.6447,-83.9375,"Oscoda County"
46.3389,-85.6872,"Luce County"
46.3022,-85.6889,"Luce County"
43.6667,-86.4167,"Oceana County"
45.1167,-87.6,"Menominee County"
45.1111,-87.6117,"Menominee County"
43.4156,-83.2894,"Tuscola County"
46.5333,-88.1167,"Marquette County"
46.5453,-88.18,"Baraga County"
43.6089,-84.2011,"Midland County"
43.595,-84.2361,"Midland County"
42.0664,-83.6186,"Monroe County"
42.0811,-83.6769,"Monroe County"
42.5794,-83.6844,"Livingston County"
43.2836,-83.4792,"Tuscola County"
44.6614,-84.1317,"Oscoda County"
44.6467,-84.1158,"Oscoda County"
41.9139,-83.3942,"Monroe County"
41.9069,-83.4158,"Monroe County"
43.4614,-86.4175,"Muskegon County"
43.45,-86.35,"Muskegon County"
45.9903,-84.8361,"Mackinac County"
41.75,-84.2167,"Lenawee County"
41.7217,-84.2147,"Lenawee County"
42.9525,-83.7411,"Genesee County"
48.1069,-88.5467,"Keweenaw County"
41.8,-85.7,"St. Joseph County"
43.5858,-84.7694,"Isabella County"
43.5833,-84.8167,"Isabella County"
46.4122,-86.6625,"Alger County"
42.35,-84.3167,"Jackson County"
43.1839,-86.2036,"Muskegon County"
46.0908,-85.3219,"Mackinac County"
46.5667,-88.2667,"Baraga County"
43.4,-85.7833,"Newaygo County"
43.4833,-85.6333,"Newaygo County"
42.4,-82.7667,"NA"
42.6503,-82.8045,"Macomb County"
46.3725,-85.5089,"Luce County"
46.35,-85.5167,"Luce County"
46.3286,-85.5033,"Luce County"
41.7833,-86.7,"Berrien County"
41.9497,-83.28,"Monroe County"
41.8833,-86.55,"Berrien County"
41.8406,-86.2658,"Berrien County"
43.2294,-83.1967,"Lapeer County"
44.5156,-84.7608,"Crawford County"
45.1167,-85.9833,"Leelanau County"
45.1333,-85.6167,"Leelanau County"
45.05,-85.6167,"Leelanau County"
45.1322,-85.6472,"Leelanau County"
44.8831,-85.6753,"Leelanau County"
42.8933,-85.5447,"Kent County"
41.8833,-85.4167,"St. Joseph County"
46.3333,-84.6667,"Chippewa County"
43.0975,-86.0894,"Ottawa County"
43.1458,-84.1456,"Saginaw County"
43.5817,-84.5889,"Midland County"
44.95,-85.4833,"Grand Traverse County"
44.9214,-85.5161,"Grand Traverse County"
42.4667,-84.9167,"Eaton County"
44.0333,-83.8333,"Arenac County"
45.4108,-84.2233,"Presque Isle County"
45.1833,-84.2,"Montmorency County"
42.04,-84.2225,"Lenawee County"
46.8667,-89.3167,"Ontonagon County"
46.8561,-89.312,"Ontonagon County"
46.8342,-89.2075,"Ontonagon County"
46.8375,-89.4833,"Ontonagon County"
44.4333,-83.45,"Iosco County"
42.4667,-85.8,"Allegan County"
42.9667,-84.3333,"Shiawassee County"
42.9261,-84.1547,"Shiawassee County"
43.0161,-84.18,"Shiawassee County"
42.8094,-83.2569,"Oakland County"
47.0333,-88.6667,"Houghton County"
46.6,-85.2333,"Chippewa County"
46.6039,-85.0397,"Chippewa County"
43.7733,-85.5025,"Mecosta County"
42.0167,-85.55,"St. Joseph County"
46.3975,-89.1794,"Ontonagon County"
42.2167,-85.9,"Van Buren County"
45.5719,-84.7858,"Emmet County"
45.3725,-84.9767,"Emmet County"
45.3614,-84.9511,"Emmet County"
47.4,-88.1,"Keweenaw County"
46.1864,-84.3239,"Chippewa County"
43.8564,-83.9686,"Bay County"
43.8567,-83.9561,"Bay County"
46.6544,-85.6106,"Luce County"
44.4667,-85.1333,"Missaukee County"
42.4333,-85.6333,"Allegan County"
42.3833,-83.4333,"Wayne County"
42.6389,-83.2556,"Oakland County"
44.0333,-82.9333,"Huron County"
44.0469,-82.9703,"Huron County"
43.9483,-82.7142,"Huron County"
42.975,-82.4194,"St. Clair County"
45.9667,-85.8667,"Schoolcraft County"
42.8564,-84.9122,"Ionia County"
42.9228,-84.8856,"Ionia County"
43.4856,-84.2922,"Midland County"
46.2833,-87.4667,"Marquette County"
47.1364,-88.5794,"Houghton County"
46.3833,-84.75,"Chippewa County"
45.915,-86.9881,"Delta County"
45.8728,-86.9497,"Delta County"
42,-83.5,"Monroe County"
43.875,-85.4967,"Osceola County"
43.8667,-85.5,"Osceola County"
46.1667,-85.25,"Mackinac County"
42.8783,-82.7958,"Macomb County"
46.0667,-87.15,"Delta County"
43.1158,-85.5642,"Kent County"
43.0833,-85.5908,"Kent County"
46.5833,-89.25,"Ontonagon County"
45.3833,-83.8333,"Presque Isle County"
45.4,-83.9167,"Presque Isle County"
45.4169,-83.8158,"Presque Isle County"
45.4647,-83.8825,"Presque Isle County"
42.8167,-83.0167,"Macomb County"
42.7794,-82.9392,"Macomb County"
42.205,-83.4067,"Wayne County"
44.5,-84.6,"Roscommon County"
44.4333,-84.1167,"Ogemaw County"
43.0342,-82.6081,"St. Clair County"
46.2333,-84.6,"Chippewa County"
46.1908,-84.5086,"Chippewa County"
46.2964,-84.5761,"Chippewa County"
43.45,-83.9667,"Saginaw County"
43.41,-84.1317,"Saginaw County"
43.4953,-84.0964,"Saginaw County"
43.4122,-83.9561,"Saginaw County"
43.4172,-84.0642,"Saginaw County"
43.3,-84.1667,"Saginaw County"
43.2678,-84.1742,"Saginaw County"
45.8833,-84.7333,"Mackinac County"
45.8489,-84.7228,"Mackinac County"
45.8608,-84.7197,"Mackinac County"
45.6911,-85.5464,"Charlevoix County"
43.0114,-84.5542,"Clinton County"
42.1,-86.4833,"Berrien County"
42.1611,-83.7819,"Washtenaw County"
42.1236,-83.82,"Washtenaw County"
41.8069,-83.5831,"Monroe County"
46.9828,-88.4158,"Houghton County"
43.4194,-82.8192,"Sanilac County"
42.9,-85.2,"Ionia County"
42.655,-86.2019,"Allegan County"
46.4867,-84.4089,"Chippewa County"
43.9667,-86.2667,"Mason County"
43.9331,-86.2453,"Mason County"
43.8833,-85.1833,"Osceola County"
43.7319,-83.4592,"Huron County"
43.7167,-83.45,"Huron County"
44.0333,-84.3667,"Gladwin County"
46.2833,-85.95,"Schoolcraft County"
42.6844,-83.0808,"Macomb County"
46.5,-88.7167,"Houghton County"
46.8789,-88.2183,"Baraga County"
43.2167,-85.9,"Muskegon County"
42.05,-84.4,"Hillsdale County"
44.6392,-85.325,"Kalkaska County"
42.5167,-86.2333,"Allegan County"
42.4167,-86.1833,"Van Buren County"
42.4014,-86.2825,"Van Buren County"
45.7019,-87.5256,"Menominee County"
43.1175,-85.7544,"Kent County"
46.0556,-88.6275,"Iron County"
44.0125,-83.8978,"Arenac County"
43.2833,-85.0833,"Montcalm County"
43.6333,-85.5,"Mecosta County"
45.3903,-87.7025,"Menominee County"
46.1853,-86.4642,"Schoolcraft County"
42.0017,-86.5222,"Berrien County"
42.4511,-84.1805,"Ingham County"
44.25,-86.3833,"Manistee County"
41.8,-85.4167,"St. Joseph County"
45.0167,-85.7,"Leelanau County"
45.1167,-85.6167,"Leelanau County"
46.6014,-85.2239,"Chippewa County"
42.0028,-83.9336,"Lenawee County"
46.5167,-89.9167,"Gogebic County"
44.5167,-85.9333,"Benzie County"
42.9167,-83.2,"Lapeer County"
41.93,-85.6386,"St. Joseph County"
42.0283,-84.1108,"Lenawee County"
44.7339,-85.5119,"Grand Traverse County"
44.7608,-85.6442,"Grand Traverse County"
44.745,-85.5844,"Grand Traverse County"
46.1797,-85.0311,"Chippewa County"
42.5333,-85.8667,"Allegan County"
45.8,-88.05,"Dickinson County"
46.8831,-88.8608,"Houghton County"
43.6611,-83.475,"Tuscola County"
45.0167,-83.8167,"Alpena County"
43.1833,-82.9333,"Sanilac County"
41.8667,-85.95,"Cass County"
45.1703,-84.4397,"Otsego County"
45.7833,-86.5667,"Delta County"
43.3667,-83.55,"Tuscola County"
43.3667,-83.6167,"Tuscola County"
43.3656,-83.5828,"Tuscola County"
43.3925,-84.9092,"Montcalm County"
42.1147,-85.4855,"Kalamazoo County"
46.6667,-89.2333,"Ontonagon County"
46.4792,-89.9322,"Gogebic County"
41.9333,-85.4667,"St. Joseph County"
42.7244,-83.0361,"Macomb County"
42.7333,-83.0333,"Macomb County"
42.7256,-83.0394,"Macomb County"
46.2778,-89.1742,"Gogebic County"
46.2231,-89.4086,"Gogebic County"
42.1444,-86.2603,"Berrien County"
46.5333,-88.5833,"Baraga County"
46.5267,-88.6425,"Baraga County"
42.2667,-83.35,"Wayne County"
42.95,-84.95,"Ionia County"
42.6833,-84.25,"Ingham County"
44.2586,-85.9394,"Manistee County"
44.2294,-85.9572,"Manistee County"
42.5414,-83.3431,"Oakland County"
44.2542,-84.2011,"Ogemaw County"
46.3833,-86.6167,"Alger County"
43.4806,-84.3886,"Midland County"
43.55,-85.7667,"Newaygo County"
43.5492,-85.5842,"Newaygo County"
46.7475,-84.9858,"Chippewa County"
42.6981,-83.4717,"Oakland County"
41.7981,-85.6433,"St. Joseph County"
41.8,-85.65,"St. Joseph County"
46.75,-89.5667,"Ontonagon County"
44.8561,-85.4161,"Grand Traverse County"
42.4356,-83.7831,"Livingston County"
42.7103,-84.2503,"Ingham County"
42.0833,-83.5833,"Monroe County"
46.8833,-88.85,"Houghton County"
45.2833,-84.6167,"Cheboygan County"
42.2086,-83.1628,"Wayne County"
43.1447,-82.8011,"St. Clair County"
47.2992,-96.5161,"Norman County"
48.3006,-95.9817,"Marshall County"
46.5258,-93.6675,"Aitkin County"
43.6064,-93.3019,"Freeborn County"
43.6667,-93.3,"Freeborn County"
46.9667,-92.5833,"St. Louis County"
45.8783,-95.3828,"Douglas County"
45.8967,-95.3658,"Douglas County"
47.5333,-92.1167,"St. Louis County"
44.0833,-93.75,"Waseca County"
44.0633,-92.0397,"Winona County"
43.8836,-94.1664,"Blue Earth County"
45.2533,-93.2928,"Anoka County"
48.1,-96.7,"Polk County"
48.3311,-96.8253,"Marshall County"
45.3856,-96.1258,"Big Stone County"
46.25,-95.7667,"Otter Tail County"
43.6542,-92.9739,"Mower County"
47.7122,-91.9533,"St. Louis County"
47.6833,-91.9167,"St. Louis County"
48.7094,-94.5853,"Lake of the Woods County"
48.4167,-94.5667,"Lake of the Woods County"
45.55,-96.7167,"Big Stone County"
47.3333,-95.7667,"Mahnomen County"
44.15,-92.0167,"Winona County"
47.2003,-91.3672,"Lake County"
44.6333,-93.7667,"Sibley County"
47.5353,-94.8267,"Beltrami County"
45.3167,-95.6167,"Swift County"
48.1969,-93.7994,"Koochiching County"
47.7,-93.55,"Itasca County"
43.9167,-95.05,"Cottonwood County"
44.7667,-94.9,"Renville County"
44.665,-94.8547,"Renville County"
47.7167,-94.5667,"Beltrami County"
47.6714,-94.5175,"Beltrami County"
44.6,-93.8667,"Scott County"
45.8667,-94.35,"Morrison County"
43.9167,-93.05,"Steele County"
43.6453,-94.0936,"Faribault County"
43.6236,-94.0947,"Faribault County"
46.3667,-94.1833,"Crow Wing County"
46.3433,-94.2086,"Crow Wing County"
46.2681,-96.5914,"Wilkin County"
46.3047,-96.5217,"Wilkin County"
43.5439,-93.8422,"Faribault County"
47.2472,-91.8625,"St. Louis County"
45.5958,-96.8283,"Traverse County"
44.7336,-94.3417,"McLeod County"
46.3003,-92.5336,"Pine County"
45.1969,-93.84,"Wright County"
44.0908,-92.64,"Olmsted County"
43.6308,-91.5028,"Houston County"
45.5564,-93.2347,"Isanti County"
46.0958,-96.4092,"Wilkin County"
48.61,-95.1817,"Lake of the Woods County"
44.7183,-96.2697,"Yellow Medicine County"
44.4828,-92.9133,"Goodhue County"
48.9511,-96.4639,"Kittson County"
45.9653,-95.3386,"Douglas County"
44.75,-93.5833,"Scott County"
47.3847,-94.6147,"Cass County"
45.3222,-93.2844,"Anoka County"
45.1667,-93.0667,"Anoka County"
47.8664,-93.0267,"St. Louis County"
48.7,-94.35,"Koochiching County"
44.8497,-93.5644,"Carver County"
44.8,-93.5833,"Carver County"
44.8131,-93.6311,"Carver County"
43.8333,-92.2,"Fillmore County"
44.4333,-92.6333,"Goodhue County"
45.45,-94,"Sherburne County"
45.4167,-94.0833,"Stearns County"
46.7053,-92.5239,"Carlton County"
45.05,-94.25,"Wright County"
47.2667,-93.4667,"Itasca County"
45.5794,-94.3919,"Stearns County"
44.1167,-94.8167,"Brown County"
47.8947,-92.5336,"St. Louis County"
47.8786,-92.9328,"St. Louis County"
47.8667,-93.0667,"St. Louis County"
45.1667,-93.3333,"Anoka County"
45.2333,-96.1667,"Big Stone County"
47.1686,-92.4628,"St. Louis County"
48.2667,-92.4667,"St. Louis County"
46.6667,-92.8333,"Carlton County"
47.7833,-96.6167,"Polk County"
47.8186,-96.6139,"Polk County"
44.9333,-93.5833,"Hennepin County"
47.5167,-94.0167,"Itasca County"
44.0833,-95.6667,"Murray County"
46.125,-95.9089,"Otter Tail County"
45.0419,-94.2781,"Meeker County"
44.9317,-96.045,"Lac qui Parle County"
46.8997,-94.3872,"Cass County"
45.0469,-93.7772,"Wright County"
44.9297,-93.5225,"Hennepin County"
46.8372,-95.8375,"Becker County"
46.8575,-95.6067,"Becker County"
46.9611,-96.6531,"Clay County"
44.0317,-92.8692,"Dodge County"
48.5667,-97.15,"Kittson County"
46.7681,-92.0903,"St. Louis County"
46.8367,-92.2108,"St. Louis County"
46.8667,-92.1,"St. Louis County"
46.7833,-92.1,"St. Louis County"
46.0108,-95.8756,"Grant County"
44.0969,-92.2703,"Olmsted County"
45.3047,-93.5842,"Sherburne County"
47.9239,-91.8586,"St. Louis County"
47.9722,-91.4492,"Lake County"
47.9,-91.8833,"St. Louis County"
47.9056,-91.8283,"St. Louis County"
47.6431,-92.2264,"St. Louis County"
47.4581,-92.5303,"St. Louis County"
43.6447,-94.4656,"Martin County"
43.6333,-94.4833,"Martin County"
44.3092,-93.2661,"Rice County"
44.6697,-93.17,"Dakota County"
44.6117,-93.1858,"Dakota County"
44.6333,-93.1667,"Dakota County"
46.2919,-96.1172,"Otter Tail County"
46.9167,-92.9,"St. Louis County"
46.9728,-92.87,"St. Louis County"
45.3317,-92.8983,"Chisago County"
43.65,-92.2,"Fillmore County"
44.4561,-94.735,"Nicollet County"
46.1806,-94.3656,"Crow Wing County"
47.5639,-95.7247,"Polk County"
48.75,-95.75,"Roseau County"
46.7336,-95.7067,"Becker County"
46.3306,-93.7675,"Aitkin County"
44.5564,-94.2208,"Sibley County"
47.0792,-96.7758,"Clay County"
44.75,-94.1333,"McLeod County"
45.6658,-95.3869,"Pope County"
45.6583,-95.4392,"Pope County"
48.3167,-95.8833,"Marshall County"
47.7333,-95.5167,"Clearwater County"
48.15,-95.8,"Pennington County"
45.5667,-96.4333,"Big Stone County"
47.7517,-90.3283,"Cook County"
43.7047,-92.5644,"Mower County"
47.2436,-93.4975,"Itasca County"
45.7333,-93.2,"Kanabec County"
44.8136,-95.5517,"Yellow Medicine County"
48.2833,-95.6167,"Marshall County"
46.4119,-94.3608,"Cass County"
48.1603,-90.8842,"Cook County"
48.0833,-90.75,"Cook County"
48.7714,-96.9406,"Kittson County"
47.3522,-96.8333,"Norman County"
44.7342,-93.9631,"Carver County"
43.5458,-92.0122,"Fillmore County"
44.7597,-92.8689,"Dakota County"
46.8833,-96.25,"Clay County"
46.85,-96.3333,"Clay County"
44.5,-92.55,"Goodhue County"
44.5356,-93.97,"Sibley County"
45.8,-96.15,"Grant County"
47.4333,-92.9667,"St. Louis County"
48.0667,-95.85,"Pennington County"
46.9833,-93.6,"Aitkin County"
45.9919,-92.9928,"Pine County"
46.0167,-92.95,"Pine County"
43.7636,-91.3481,"Houston County"
43.7956,-91.4264,"Houston County"
46.4675,-92.3903,"Carlton County"
47.8333,-90,"Cook County"
47.5833,-92.1333,"St. Louis County"
44.9089,-94.3675,"McLeod County"
44.8978,-94.3719,"McLeod County"
48.6236,-93.8992,"Koochiching County"
47.6333,-91.3333,"Lake County"
47.6181,-91.3753,"Lake County"
47.5933,-91.6514,"Lake County"
47.0239,-92.07,"St. Louis County"
46.9833,-92.2333,"St. Louis County"
46.1333,-93.4667,"Mille Lacs County"
46.3197,-93.5014,"Aitkin County"
47.2256,-95.1919,"Clearwater County"
44.65,-93.6356,"Scott County"
48.5833,-96.5167,"Kittson County"
48.5558,-96.48,"Kittson County"
47.9422,-94.4553,"Beltrami County"
45.3533,-94.3056,"Stearns County"
43.8333,-95.5,"Nobles County"
45.0167,-95.8667,"Lac qui Parle County"
43.8658,-91.31,"Winona County"
48.7244,-96.6214,"Kittson County"
48.7242,-96.6217,"Kittson County"
44.4364,-92.2792,"Wabasha County"
44.1,-94.2,"Blue Earth County"
45,-94.25,"Wright County"
43.7022,-95.1519,"Jackson County"
43.9983,-95.9494,"Murray County"
43.6833,-95.1833,"Jackson County"
44.2394,-95.3153,"Redwood County"
48.8564,-96.8178,"Kittson County"
43.7203,-91.9717,"Fillmore County"
43.7297,-91.9372,"Fillmore County"
44.3833,-93.7167,"Le Sueur County"
47.2467,-94.2228,"Cass County"
47.7333,-95.2167,"Clearwater County"
44.8592,-94.0503,"McLeod County"
43.5167,-92.5,"Mower County"
44.4697,-93.9025,"Le Sueur County"
45.1278,-94.5347,"Meeker County"
46.0039,-94.345,"Morrison County"
45.9833,-94.35,"Morrison County"
48.4,-93.55,"Koochiching County"
48.3681,-93.7214,"Koochiching County"
45.9647,-94.8892,"Todd County"
44.9783,-93.2469,"Hennepin County"
47.5833,-90.75,"Cook County"
47.6981,-90.6656,"Cook County"
43.6658,-96.2022,"Rock County"
44.3667,-95.8667,"Lyon County"
44.3667,-95.8667,"Lyon County"
43.5244,-91.7614,"Fillmore County"
45.0022,-96.1661,"Lac qui Parle County"
47.3169,-95.9692,"Mahnomen County"
47.4667,-92.9833,"St. Louis County"
